@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1261,'2017/02/12 15:46:15:831',5,382.698181,395.950958,47.956329,322.63147,416.582611,69.148544,269.988037,423.859558,72.641815,227.115524,428.945221,58.248573,195.62616,420.803528,56.091988,428.049194,388.598572,46.589733,507.128418,405.459717,63.57592,541.935303,405.711365,65.957245,579.980896,403.363373,63.651329,656.132446,396.510498,57.882935,0,0.02,1,0
1262,'2017/02/12 15:46:15:884',5,381.971344,396.365234,47.942905,322.156708,416.593292,69.121658,269.572693,423.87442,72.63385,226.884109,429.059296,58.226524,195.412659,420.920349,56.085167,428.131592,388.653839,46.586727,507.178833,405.525757,63.560207,542.008789,405.709686,65.946762,580.034424,403.438965,63.636856,656.236328,396.532257,57.877171,0,0.02,1,0
1263,'2017/02/12 15:46:15:936',5,380.706482,397.180145,47.960747,321.078125,417.005859,69.033737,268.430023,424.108948,72.554947,226.063095,429.227478,58.209389,194.86203,421.227386,55.986244,428.129395,388.762817,46.587337,507.075134,405.638062,63.547012,542.007874,405.740814,65.940292,580.004761,403.544952,63.627872,656.261169,396.609314,57.878914,0,0.02,1,0
1264,'2017/02/12 15:46:15:990',5,379.854553,397.711914,48.028042,320.528381,417.227509,69.010422,267.916138,424.351501,72.511826,225.634506,429.20285,58.217617,194.632126,421.233459,55.947948,428.061218,388.858215,46.584373,506.853333,405.752502,63.541641,541.862183,405.780853,65.944748,579.838379,403.637482,63.633667,656.073608,396.874329,57.894672,0,0.02,1,0
1265,'2017/02/12 15:46:16:040',5,379.600555,398.446106,48.299778,319.365143,417.613586,69.180206,266.533203,424.632446,72.62471,225.24118,429.577087,58.288651,194.436691,421.476715,56.00687,427.72464,389.043365,46.572964,506.50177,405.86377,63.527477,541.50708,405.94162,65.924377,579.494629,403.792603,63.613701,655.787292,396.893127,57.883404,0,0.02,1,0
1266,'2017/02/12 15:46:16:090',5,379.196716,398.751556,48.390335,318.76889,417.776306,69.220963,265.909241,424.770996,72.643341,224.973953,429.771667,58.305054,194.258636,421.683746,56.010986,427.451782,389.230896,46.557842,506.044098,406.092255,63.514122,541.070557,406.134949,65.919434,579.047241,404.045074,63.61087,655.436707,397.09259,57.900837,0,0.02,1,0
1267,'2017/02/12 15:46:16:141',5,378.645508,399.04834,48.36668,318.167419,418.075012,69.136703,265.282806,424.941772,72.549408,224.177536,429.438721,58.280788,193.816711,421.511169,55.929832,427.055115,389.457153,46.55241,505.55127,406.290894,63.510574,540.572571,406.39328,65.914063,578.547852,404.292206,63.610077,655.002441,397.349701,57.910259,0,0.02,1,0
1268,'2017/02/12 15:46:16:190',5,377.325653,399.413727,48.397175,316.532837,418.578491,69.05703,263.708557,425.454071,72.447266,222.998886,429.84906,58.216049,192.77005,421.968384,55.82024,426.471558,389.801849,46.563869,504.794312,406.631165,63.514126,539.843994,406.807861,65.916351,577.828735,404.684296,63.619904,654.358337,397.781342,57.934093,0,0.02,1,0
1269,'2017/02/12 15:46:16:239',5,377.168854,400.010162,48.634655,315.208374,418.894897,69.190155,262.146973,425.735138,72.518341,222.40358,430.068237,58.281815,192.345184,422.139709,55.852856,426.268433,390.037964,46.57777,504.392456,406.872559,63.529678,539.467529,407.084442,65.934471,577.439087,404.992523,63.643005,654.099121,398.017578,57.97715,0,0.02,1,0
1270,'2017/02/12 15:46:16:290',5,377.168854,400.010162,48.634655,315.208374,418.894897,69.190155,262.146973,425.735138,72.518341,222.40358,430.068237,58.281815,192.345184,422.139709,55.852856,426.268433,390.037964,46.57777,504.392456,406.872559,63.529678,539.467529,407.084442,65.934471,577.439087,404.992523,63.643005,654.099121,398.017578,57.97715,0,0.02,1,0
1271,'2017/02/12 15:46:16:339',5,376.554169,400.145569,48.668953,314.602692,418.966125,69.208115,261.546265,425.812073,72.528748,221.440857,429.542542,58.389881,191.684052,421.972046,55.894714,426.174316,390.262634,46.593987,504.027771,407.175537,63.539284,539.108154,407.355133,65.954323,577.123413,405.307037,63.670696,653.830566,398.325439,58.029522,0,0.02,1,0
1272,'2017/02/12 15:46:16:395',5,376.112061,400.74295,48.925201,313.458435,419.101685,69.421898,260.235016,425.704468,72.713707,220.044678,428.750488,58.732159,190.924423,421.829987,56.078041,426.109772,390.375641,46.605766,503.846893,407.362061,63.544083,538.984497,407.497528,65.966637,576.99823,405.492737,63.684898,653.661255,398.567352,58.054611,0,0.02,1,0
1273,'2017/02/12 15:46:16:441',5,375.717346,400.60376,48.989494,313.122314,419.20813,69.462906,259.951813,425.69339,72.749908,218.74823,427.143738,59.00927,190.196777,420.976929,56.202633,426.030151,390.472229,46.627731,503.693878,407.521027,63.554035,538.845947,407.659424,65.980408,576.859619,405.614471,63.705654,653.540649,398.731171,58.083961,0,0.02,1,0
1274,'2017/02/12 15:46:16:490',5,375.294952,400.49707,48.959576,312.831421,419.238831,69.421112,259.862366,425.771423,72.715469,218.098267,426.605774,59.040031,189.607361,420.597412,56.209034,425.986145,390.533997,46.641987,503.594238,407.567932,63.564041,538.748047,407.728668,65.991959,576.7854,405.680756,63.720867,653.458618,398.840637,58.105537,0,0.02,1,0
1275,'2017/02/12 15:46:16:542',5,374.845642,400.949982,48.996433,312.467468,418.970795,69.402039,259.635742,425.45752,72.697174,217.634415,426.084198,59.06852,189.152573,420.226807,56.198807,425.849976,390.634735,46.658878,503.297729,407.643677,63.584095,538.470947,407.820221,66.017273,576.540405,405.681549,63.75983,653.256042,398.764282,58.162106,0,0.02,1,0
1276,'2017/02/12 15:46:16:595',5,374.291138,401.373077,49.051487,312.366699,418.829346,69.42981,259.588379,425.463257,72.715294,217.203918,425.558746,59.176094,188.785141,419.929108,56.258408,425.609192,390.660614,46.682392,502.984863,407.769775,63.599472,538.181885,407.969879,66.035065,576.262695,405.840454,63.781082,653.021851,398.874146,58.192169,0,0.02,1,0
1277,'2017/02/12 15:46:16:645',5,374.3461,401.931152,49.139683,312.516083,419.157928,69.528282,259.756226,425.930237,72.798912,216.877899,425.136261,59.382973,188.536926,419.747314,56.410336,425.404602,390.677734,46.710083,502.73291,407.891205,63.610992,537.921875,408.135315,66.045944,576.039185,405.990631,63.796124,652.825745,399.013855,58.209675,0,0.02,1,0
1278,'2017/02/12 15:46:25:670',6,435.311493,378.992584,50.4104,363.051331,410.452789,73.453789,337.900116,410.809052,77.096954,306.061462,413.688049,75.358643,247.240036,411.808472,70.903694,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1279,'2017/02/12 15:46:25:722',6,435.237946,378.572357,50.430134,362.764374,409.928528,73.486305,337.57959,410.271423,77.124229,305.727844,413.19165,75.382706,246.990402,411.392334,70.913254,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1280,'2017/02/12 15:46:25:771',6,435.237946,378.572357,50.430134,362.764374,409.928528,73.486305,337.57959,410.271423,77.124229,305.727844,413.19165,75.382706,246.990402,411.392334,70.913254,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1281,'2017/02/12 15:46:25:820',6,434.524353,378.399567,50.451733,361.746124,410.144836,73.482529,337.810303,412.800659,76.970612,304.728088,412.933899,75.385017,245.837875,411.523163,70.892906,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1282,'2017/02/12 15:46:25:869',6,432.414368,378.020172,50.442638,359.53833,410.048889,73.482964,338.018829,410.942261,76.96286,302.714355,412.824524,75.389999,243.611679,411.238342,70.908752,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1283,'2017/02/12 15:46:25:920',6,431.736023,378.062195,50.414948,358.649048,410.194672,73.437729,339.236755,413.368774,76.736832,300.937256,411.652557,75.415596,242.586761,411.588379,70.849251,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1284,'2017/02/12 15:46:25:972',6,430.956787,377.973541,50.381367,357.124512,410.216187,73.389847,341.103302,420.519653,76.124771,299.762787,411.206635,75.34375,240.168823,411.428314,70.759644,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1285,'2017/02/12 15:46:26:021',6,430.709137,377.355774,50.349236,356.582611,410.31192,73.414078,340.367828,421.410156,76.092789,299.323883,410.833313,75.35228,239.04837,410.918121,70.763458,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1286,'2017/02/12 15:46:26:070',6,430.446777,376.915802,50.353573,356.052948,410.251923,73.365952,339.024719,422.529419,75.967712,298.460144,410.394226,75.29744,237.991776,410.421844,70.686417,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1287,'2017/02/12 15:46:26:119',6,430.310364,376.390717,50.373493,355.640625,409.972565,73.341614,337.262207,422.694,75.957581,297.321136,409.45816,75.29673,237.104599,409.788025,70.636177,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1288,'2017/02/12 15:46:26:170',6,430.572296,375.573395,50.414387,355.92215,408.700714,73.425156,336.32663,421.187256,76.128288,297.350616,408.128326,75.378693,237.413986,408.740326,70.69632,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1289,'2017/02/12 15:46:26:222',6,430.797852,374.910797,50.392811,356.254791,407.727844,73.419785,335.818024,419.981232,76.184959,297.753632,407.52121,75.357605,237.799423,408.027863,70.685181,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1290,'2017/02/12 15:46:26:271',6,431.054626,374.904877,50.388123,356.396729,407.448669,73.419212,335.513428,419.620605,76.212074,297.837891,407.521851,75.350067,238.02919,407.93924,70.676819,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1291,'2017/02/12 15:46:26:318',6,431.279877,374.85968,50.343899,356.627838,407.081451,73.378639,335.140564,419.085388,76.2108,298.448151,407.917542,75.265915,238.314728,407.833618,70.624298,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1292,'2017/02/12 15:46:26:369',6,431.359985,374.912628,50.325264,356.637695,407.054321,73.348495,334.090088,418.485138,76.254295,298.387512,407.968353,75.223923,238.47644,408.059052,70.573051,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1293,'2017/02/12 15:46:26:422',6,431.15274,374.973206,50.287331,356.441101,407.319153,73.293106,333.098846,418.277679,76.249779,297.894043,408.10495,75.179367,238.284485,408.327148,70.514786,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1294,'2017/02/12 15:46:26:469',6,430.106812,375.258118,50.218517,355.370361,407.074127,73.210907,331.308563,417.484375,76.232124,297.28476,408.665741,75.048828,237.360519,408.311707,70.419006,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1295,'2017/02/12 15:46:26:519',6,428.676544,375.475403,50.096329,354.43335,406.679749,73.120682,329.898804,415.995178,76.24292,296.635834,408.636108,74.961487,236.497101,408.086273,70.368011,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1296,'2017/02/12 15:46:26:569',6,427.796143,375.559113,50.054611,353.782043,406.697052,73.065804,328.882935,415.22464,76.248947,296.037048,408.722839,74.913208,235.90892,408.038055,70.333069,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1297,'2017/02/12 15:46:26:618',6,426.901672,375.550598,50.062965,353.131836,407.136536,73.012573,328.050476,413.163971,76.331146,295.184631,408.700897,74.888878,235.148468,408.024231,70.305252,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1298,'2017/02/12 15:46:26:670',6,426.546082,375.538849,50.090084,352.737061,407.137909,73.026855,327.674133,412.871887,76.360069,294.771973,408.72818,74.90168,234.76593,408.036377,70.314644,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1299,'2017/02/12 15:46:26:720',6,426.378174,375.500854,50.109371,352.489624,407.057983,73.044434,326.674103,411.127655,76.475525,294.468567,408.669342,74.919289,234.557312,407.985168,70.325592,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1300,'2017/02/12 15:46:26:769',6,425.976013,375.738159,50.148399,351.914612,407.000031,73.100105,326.806671,410.938141,76.5299,294.196136,408.828766,74.983383,234.317474,408.151855,70.39238,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1301,'2017/02/12 15:46:26:819',6,425.612854,376.0896,50.161686,351.658051,407.466736,73.10817,327.285461,411.863373,76.51384,293.468536,408.469757,75.056831,233.905716,408.370605,70.438042,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1302,'2017/02/12 15:46:26:870',6,424.558228,376.772705,50.152027,350.547577,408.014038,73.12484,327.705933,409.938202,76.58667,292.916565,409.375916,75.060944,233.018845,408.917328,70.469368,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1303,'2017/02/12 15:46:26:919',6,423.9953,377.068298,50.147266,349.729858,407.865814,73.128998,328.255829,409.886719,76.540512,292.176758,409.684113,75.0411,232.39917,409.243134,70.43718,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1304,'2017/02/12 15:46:26:972',6,423.100952,378.63739,50.164604,348.587097,410.331543,73.018723,330.223602,415.226685,76.170746,290.603668,411.524078,74.920685,230.347458,411.233429,70.256386,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1305,'2017/02/12 15:46:27:020',6,422.744934,378.460541,50.216751,348.095825,410.34021,73.063454,329.72998,414.446686,76.248398,290.206177,411.454834,74.940422,229.922653,411.161316,70.25856,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1306,'2017/02/12 15:46:27:069',6,422.648438,378.419098,50.246838,348.358917,410.85498,73.064697,332.224701,421.486847,75.785141,290.09906,411.383728,74.974968,230.110733,411.891632,70.25248,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1307,'2017/02/12 15:46:27:120',6,423.639496,377.929932,50.350311,348.993561,410.388367,73.189545,333.664886,423.258423,75.724487,290.537323,410.373169,75.107056,230.678558,410.806641,70.360352,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1308,'2017/02/12 15:46:27:171',6,424.284515,376.466003,50.450478,349.357666,409.243225,73.280724,327.787384,417.027649,76.342415,290.337433,408.984467,75.20874,230.928894,408.747528,70.466866,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1309,'2017/02/12 15:46:27:224',6,424.534058,375.971466,50.473366,349.676758,408.880524,73.262871,326.056244,414.59729,76.49398,289.867584,408.18103,75.219185,231.082733,408.204132,70.456009,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1310,'2017/02/12 15:46:27:272',6,424.743469,375.718353,50.516682,349.671722,408.306061,73.230782,324.584534,412.797729,76.562057,289.370392,407.751556,75.184578,230.801651,407.761536,70.41758,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
1311,'2017/02/12 15:46:27:321',6,425.07608,375.944824,50.53297,349.674561,408.170929,73.247124,324.023865,411.643188,76.648613,290.002228,408.861176,75.141479,231.325226,408.165894,70.425636,58.560303,414.516449,33.40731,58.945923,440.419586,44.487289,69.316528,452.437073,46.644794,107.320648,456.056702,47.17194,175.84906,462.345398,46.539478,0,0.02,1,0.98
